,page_number,word,organization
13355,68,budget,Durham City
13356,68,has,Durham City
13357,68,been,Durham City
13358,68,submitted,Durham City
13359,68,to,Durham City
13360,68,the,Durham City
13361,68,city,Durham City
13362,68,council,Durham City
13363,68,and,Durham City
13364,68,that,Durham City
13365,68,a,Durham City
13366,68,copy,Durham City
13367,68,of,Durham City
13368,68,the,Durham City
13369,68,budget,Durham City
13370,68,is,Durham City
13371,68,available,Durham City
13372,68,for,Durham City
13373,68,review,Durham City
13374,68,in,Durham City
13375,68,the,Durham City
13376,68,city,Durham City
13377,68,clerks,Durham City
13378,68,office,Durham City
13379,68,city,Durham City
13380,68,policies,Durham City
13381,68,the,Durham City
13382,68,citys,Durham City
13383,68,budget,Durham City
13384,68,will,Durham City
13385,68,be,Durham City
13386,68,presented,Durham City
13387,68,in,Durham City
13388,68,a,Durham City
13389,68,program,Durham City
13390,68,budget,Durham City
13391,68,format,Durham City
13392,68,that,Durham City
13393,68,includes,Durham City
13394,68,program,Durham City
13395,68,summaries,Durham City
13396,68,current,Durham City
13397,68,year,Durham City
13398,68,accomplishments,Durham City
13399,68,proposed,Durham City
13400,68,year,Durham City
13401,68,budgetary,Durham City
13402,68,changes,Durham City
13403,68,proposed,Durham City
13404,68,strategies,Durham City
13405,68,to,Durham City
13406,68,be,Durham City
13407,68,employed,Durham City
13408,68,and,Durham City
13409,68,performance,Durham City
13410,68,measures,Durham City
13411,68,for,Durham City
13412,68,each,Durham City
13413,68,major,Durham City
13414,68,program,Durham City
13415,68,or,Durham City
13416,68,service,Durham City
13417,68,the,Durham City
13418,68,citys,Durham City
13419,68,budget,Durham City
13420,68,will,Durham City
13421,68,include,Durham City
13422,68,fiveyear,Durham City
13423,68,revenue,Durham City
13424,68,and,Durham City
13425,68,appropriation,Durham City
13426,68,projections,Durham City
13427,68,for,Durham City
13428,68,the,Durham City
13429,68,general,Durham City
13430,68,fund,Durham City
13431,68,and,Durham City
13432,68,major,Durham City
13433,68,enterprise,Durham City
13434,68,funds,Durham City
13435,68,these,Durham City
13436,68,projections,Durham City
13437,68,integrate,Durham City
13438,68,the,Durham City
13439,68,current,Durham City
13440,68,financial,Durham City
13441,68,picture,Durham City
13442,68,with,Durham City
13443,68,the,Durham City
13444,68,outlook,Durham City
13445,68,over,Durham City
13446,68,the,Durham City
13447,68,next,Durham City
13448,68,five,Durham City
13449,68,years,Durham City
13450,68,the,Durham City
13451,68,city,Durham City
13452,68,manager,Durham City
13453,68,has,Durham City
13454,68,the,Durham City
13455,68,authority,Durham City
13456,68,to,Durham City
13457,68,transfer,Durham City
13458,68,funds,Durham City
13459,68,within,Durham City
13460,68,a,Durham City
13461,68,departmental,Durham City
13462,68,budget,Durham City
13463,68,or,Durham City
13464,68,within,Durham City
13465,68,a,Durham City
13466,68,fund,Durham City
13467,68,as,Durham City
13468,68,set,Durham City
13469,68,in,Durham City
13470,68,the,Durham City
13471,68,budget,Durham City
13472,68,ordinance,Durham City
13473,68,the,Durham City
13474,68,budget,Durham City
13475,68,and,Durham City
13476,68,management,Durham City
13477,68,services,Durham City
13478,68,department,Durham City
13479,68,staff,Durham City
13480,68,reviews,Durham City
13481,68,all,Durham City
13482,68,budget,Durham City
13483,68,transfer,Durham City
13484,68,requests,Durham City
13485,68,and,Durham City
13486,68,authorizes,Durham City
13487,68,all,Durham City
13488,68,transfers,Durham City
13489,68,all,Durham City
13490,68,administrative,Durham City
13491,68,budget,Durham City
13492,68,transfers,Durham City
13493,68,are,Durham City
13494,68,documented,Durham City
13495,68,by,Durham City
13496,68,the,Durham City
13497,68,budget,Durham City
13498,68,and,Durham City
13499,68,management,Durham City
13500,68,services,Durham City
13501,68,department,Durham City
13502,68,and,Durham City
13503,68,tracked,Durham City
13504,68,in,Durham City
13505,68,the,Durham City
13506,68,citys,Durham City
13507,68,general,Durham City
13508,68,ledger,Durham City
13509,68,a,Durham City
13510,68,budget,Durham City
13511,68,ordinance,Durham City
13512,68,amendment,Durham City
13513,68,is,Durham City
13514,68,necessary,Durham City
13515,68,whenever,Durham City
13516,68,a,Durham City
13517,68,change,Durham City
13518,68,is,Durham City
13519,68,required,Durham City
13520,68,in,Durham City
13521,68,the,Durham City
13522,68,original,Durham City
13523,68,budget,Durham City
13524,68,ordinance,Durham City
13525,68,those,Durham City
13526,68,changes,Durham City
13527,68,primarily,Durham City
13528,68,involve,Durham City
13529,68,changes,Durham City
13530,68,to,Durham City
13531,68,a,Durham City
13532,68,fund,Durham City
13533,68,total,Durham City
13534,68,any,Durham City
13535,68,amendment,Durham City
13536,68,must,Durham City
13537,68,ensure,Durham City
13538,68,that,Durham City
13539,68,revenues,Durham City
13540,68,and,Durham City
13541,68,appropriations,Durham City
13542,68,remain,Durham City
13543,68,balanced,Durham City
13544,68,budget,Durham City
13545,68,ordinance,Durham City
13546,68,amendments,Durham City
13547,68,must,Durham City
13548,68,be,Durham City
13549,68,approved,Durham City
13550,68,by,Durham City
13551,68,the,Durham City
13552,68,city,Durham City
13553,68,council,Durham City
13554,68,all,Durham City
13555,68,budget,Durham City
13556,68,ordinance,Durham City
13557,68,amendments,Durham City
13558,68,are,Durham City
13559,68,documented,Durham City
13560,68,by,Durham City
13561,68,the,Durham City
13562,68,city,Durham City
13563,68,clerk,Durham City
13564,68,and,Durham City
13565,68,the,Durham City
13566,68,budget,Durham City
13567,68,and,Durham City
13568,68,management,Durham City
13569,68,services,Durham City
13570,68,department,Durham City
13571,68,and,Durham City
13572,68,tracked,Durham City
13573,68,in,Durham City
13574,68,the,Durham City
13575,68,citys,Durham City
13576,68,general,Durham City
13577,68,ledger,Durham City
13578,68,fund,Durham City
13579,68,balance,Durham City
13580,68,levels,Durham City
13581,68,general,Durham City
13582,68,fund,Durham City
13583,68,fund,Durham City
13584,68,balance,Durham City
13585,68,and,Durham City
13586,68,reserve,Durham City
13587,68,maintenance,Durham City
13588,68,are,Durham City
13589,68,important,Durham City
13590,68,because,Durham City
13591,68,they,Durham City
13592,68,provide,Durham City
13593,68,financial,Durham City
13594,68,safety,Durham City
13595,68,nets,Durham City
13596,68,in,Durham City
13597,68,the,Durham City
13598,68,event,Durham City
13599,68,of,Durham City
13600,68,emergencies,Durham City
13601,68,economic,Durham City
13602,68,downturns,Durham City
13603,68,or,Durham City
13604,68,other,Durham City
13605,68,unforeseen,Durham City
13606,68,circumstances,Durham City
13607,68,fund,Durham City
13608,68,balance,Durham City
13609,68,and,Durham City
13610,68,reserve,Durham City
13611,68,maintenance,Durham City
13612,68,are,Durham City
13613,68,also,Durham City
13614,68,major,Durham City
13615,68,factors,Durham City
13616,68,considered,Durham City
13617,68,by,Durham City
13618,68,bond,Durham City
13619,68,rating,Durham City
13620,68,agencies,Durham City
13621,68,when,Durham City
13622,68,evaluating,Durham City
13623,68,the,Durham City
13624,68,citys,Durham City
13625,68,credit,Durham City
13626,68,worthiness,Durham City
13627,68,to,Durham City
13628,68,maintain,Durham City
13629,68,unassigned,Durham City
13630,68,fund,Durham City
13631,68,balance,Durham City
13632,68,ufb,Durham City
13633,68,in,Durham City
13634,68,an,Durham City
13635,68,amount,Durham City
13636,68,no,Durham City
13637,68,less,Durham City
13638,68,than,Durham City
13639,68,the,Durham City
13640,68,greater,Durham City
13641,68,of,Durham City
13642,68,of,Durham City
13643,68,the,Durham City
13644,68,current,Durham City
13645,68,years,Durham City
13646,68,originally,Durham City
13647,68,adopted,Durham City
13648,68,adjusted,Durham City
13649,68,budgeted,Durham City
13650,68,expenditures,Durham City
13651,68,or,Durham City
13652,68,the,Durham City
13653,68,amount,Durham City
13654,68,required,Durham City
13655,68,by,Durham City
13656,68,the,Durham City
13657,68,local,Durham City
13658,68,government,Durham City
13659,68,commission,Durham City
13660,68,lgc,Durham City
13661,68,ufb,Durham City
13662,68,could,Durham City
13663,68,fall,Durham City
13664,68,to,Durham City
13665,68,a,Durham City
13666,68,level,Durham City
13667,68,below,Durham City
13668,68,only,Durham City
13669,68,at,Durham City
13670,68,the,Durham City
13671,68,direction,Durham City
13672,68,of,Durham City
13673,68,council,Durham City
13674,68,and,Durham City
13675,68,if,Durham City
13676,68,it,Durham City
13677,68,is,Durham City
13678,68,determined,Durham City
13679,68,that,Durham City
13680,68,it,Durham City
13681,68,is,Durham City
13682,68,prudent,Durham City
13683,68,to,Durham City
13684,68,do,Durham City
13685,68,so,Durham City
13686,68,to,Durham City
13687,68,mitigate,Durham City
13688,68,current,Durham City
13689,68,or,Durham City
13690,68,future,Durham City
13691,68,risks,Durham City
13692,68,eg,Durham City
13693,68,significant,Durham City
13694,68,revenue,Durham City
13695,68,shortfalls,Durham City
13696,68,or,Durham City
13697,68,unanticipated,Durham City
13698,68,expenditures,Durham City
13699,68,to,Durham City
13700,68,address,Durham City
13701,68,unforeseen,Durham City
13702,68,opportunities,Durham City
13703,68,or,Durham City
13704,68,for,Durham City
13705,68,other,Durham City
13706,68,emergency,Durham City
13707,68,purposes,Durham City
13708,68,if,Durham City
13709,68,council,Durham City
13710,68,directs,Durham City
13711,68,actions,Durham City
13712,68,which,Durham City
13713,68,result,Durham City
13714,68,in,Durham City
13715,68,a,Durham City
13716,68,ufb,Durham City
13717,68,of,Durham City
13718,68,less,Durham City
13719,68,than,Durham City
13720,68,then,Durham City
13721,68,the,Durham City
13722,68,next,Durham City
13723,68,years,Durham City
13724,68,budget,Durham City
13725,68,must,Durham City
13726,68,include,Durham City
13727,68,a,Durham City
13728,68,plan,Durham City
13729,68,to,Durham City
13730,68,restore,Durham City
13731,68,the,Durham City
13732,68,ufb,Durham City
13733,68,to,Durham City
13734,68,the,Durham City
13735,68,minimum,Durham City
13736,68,level,Durham City
13737,68,within,Durham City
13738,68,a,Durham City
13739,68,reasonable,Durham City
13740,68,amount,Durham City
13741,68,of,Durham City
13742,68,time,Durham City
13743,68,any,Durham City
13744,68,portion,Durham City
13745,68,of,Durham City
13746,68,the,Durham City
13747,68,ufb,Durham City
13748,68,in,Durham City
13749,68,excess,Durham City
13750,68,of,Durham City
13751,68,of,Durham City
13752,68,adjusted,Durham City
13753,68,budgeted,Durham City
13754,68,expenditures,Durham City
13755,68,may,Durham City
13756,68,be,Durham City
13757,68,considered,Durham City
13758,68,only,Durham City
13759,68,for,Durham City
13760,68,onetime,Durham City
13761,68,ie,Durham City
13762,68,nonrecurring,Durham City
13763,68,expenditures,Durham City
13764,69,capital,Durham City
13765,69,improvement,Durham City
13766,69,program,Durham City
13767,69,state,Durham City
13768,69,statutes,Durham City
13769,69,the,Durham City
13770,69,city,Durham City
13771,69,will,Durham City
13772,69,appropriate,Durham City
13773,69,all,Durham City
13774,69,funds,Durham City
13775,69,for,Durham City
13776,69,capital,Durham City
13777,69,projects,Durham City
13778,69,with,Durham City
13779,69,a,Durham City
13780,69,capital,Durham City
13781,69,project,Durham City
13782,69,ordinance,Durham City
13783,69,in,Durham City
13784,69,accordance,Durham City
13785,69,with,Durham City
13786,69,state,Durham City
13787,69,statutes,Durham City
13788,69,city,Durham City
13789,69,policies,Durham City
13790,69,the,Durham City
13791,69,capital,Durham City
13792,69,improvement,Durham City
13793,69,program,Durham City
13794,69,cip,Durham City
13795,69,is,Durham City
13796,69,a,Durham City
13797,69,statement,Durham City
13798,69,of,Durham City
13799,69,the,Durham City
13800,69,city,Durham City
13801,69,of,Durham City
13802,69,durhams,Durham City
13803,69,policy,Durham City
13804,69,regarding,Durham City
13805,69,longrange,Durham City
13806,69,physical,Durham City
13807,69,development,Durham City
13808,69,this,Durham City
13809,69,plan,Durham City
13810,69,is,Durham City
13811,69,developed,Durham City
13812,69,for,Durham City
13813,69,a,Durham City
13814,69,sixyear,Durham City
13815,69,period,Durham City
13816,69,and,Durham City
13817,69,is,Durham City
13818,69,updated,Durham City
13819,69,and,Durham City
13820,69,revised,Durham City
13821,69,annually,Durham City
13822,69,to,Durham City
13823,69,be,Durham City
13824,69,included,Durham City
13825,69,in,Durham City
13826,69,the,Durham City
13827,69,cip,Durham City
13828,69,each,Durham City
13829,69,project,Durham City
13830,69,must,Durham City
13831,69,require,Durham City
13832,69,a,Durham City
13833,69,total,Durham City
13834,69,expenditure,Durham City
13835,69,of,Durham City
13836,69,in,Durham City
13837,69,all,Durham City
13838,69,likelihood,Durham City
13839,69,the,Durham City
13840,69,completion,Durham City
13841,69,of,Durham City
13842,69,capital,Durham City
13843,69,projects,Durham City
13844,69,will,Durham City
13845,69,impact,Durham City
13846,69,the,Durham City
13847,69,departments,Durham City
13848,69,operating,Durham City
13849,69,budgets,Durham City
13850,69,as,Durham City
13851,69,projects,Durham City
13852,69,are,Durham City
13853,69,completed,Durham City
13854,69,and,Durham City
13855,69,require,Durham City
13856,69,maintenance,Durham City
13857,69,and,Durham City
13858,69,upkeep,Durham City
13859,69,consequently,Durham City
13860,69,the,Durham City
13861,69,impacts,Durham City
13862,69,of,Durham City
13863,69,capital,Durham City
13864,69,projects,Durham City
13865,69,on,Durham City
13866,69,the,Durham City
13867,69,annual,Durham City
13868,69,operating,Durham City
13869,69,budget,Durham City
13870,69,are,Durham City
13871,69,estimated,Durham City
13872,69,and,Durham City
13873,69,noted,Durham City
13874,69,in,Durham City
13875,69,the,Durham City
13876,69,cip,Durham City
13877,69,it,Durham City
13878,69,is,Durham City
13879,69,essential,Durham City
13880,69,that,Durham City
13881,69,cip,Durham City
