"","page_number","word","sent_count","sentiment","category"
"193",148,"Government",6,"Fear","Emotion"
"194",148,"Government",6,"Negative","Sentiment"
"195",160,"Income",6,"Anticipation","Emotion"
"196",160,"Income",6,"Joy","Emotion"
"197",160,"Income",6,"Negative","Sentiment"
"198",160,"Income",6,"Positive","Sentiment"
"199",160,"Income",6,"Sadness","Emotion"
"200",160,"Income",6,"Trust","Emotion"
"201",184,"Maximum",6,"Positive","Sentiment"
"202",195,"Budget",6,"Trust","Emotion"
"203",2,"Plan",5,"Anticipation","Emotion"
"204",2,"Focus",5,"Positive","Sentiment"
"205",10,"March",5,"Positive","Sentiment"
"206",13,"Crime",5,"Anger","Emotion"
"207",13,"Crime",5,"Negative","Sentiment"
"208",13,"General",5,"Positive","Sentiment"
"209",13,"General",5,"Trust","Emotion"
"210",20,"Pay",5,"Anticipation","Emotion"
"211",20,"Pay",5,"Joy","Emotion"
"212",20,"Pay",5,"Positive","Sentiment"
"213",20,"Pay",5,"Trust","Emotion"
"214",21,"Disposal",5,"Negative","Sentiment"
"215",21,"General",5,"Positive","Sentiment"
"216",21,"General",5,"Trust","Emotion"
"217",24,"Police",5,"Fear","Emotion"
"218",24,"Police",5,"Positive","Sentiment"
"219",24,"Police",5,"Trust","Emotion"
"220",25,"Medical",5,"Anticipation","Emotion"
"221",25,"Medical",5,"Fear","Emotion"
"222",25,"Medical",5,"Positive","Sentiment"
"223",25,"Medical",5,"Trust","Emotion"
"224",27,"County",5,"Trust","Emotion"
"225",32,"Fee",5,"Anger","Emotion"
"226",32,"Fee",5,"Negative","Sentiment"
"227",33,"University",5,"Anticipation","Emotion"
"228",33,"University",5,"Positive","Sentiment"
"229",35,"Increase",5,"Positive","Sentiment"
"230",36,"Plan",5,"Anticipation","Emotion"
"231",37,"Major",5,"Positive","Sentiment"
"232",44,"Vision",5,"Anticipation","Emotion"
"233",44,"Vision",5,"Positive","Sentiment"
"234",46,"Provide",5,"Positive","Sentiment"
"235",46,"Provide",5,"Trust","Emotion"
"236",53,"Community",5,"Positive","Sentiment"
"237",54,"Land",5,"Positive","Sentiment"
"238",64,"Fire",5,"Fear","Emotion"
"239",66,"Solid",5,"Positive","Sentiment"
"240",69,"Maintenance",5,"Trust","Emotion"
"241",73,"Small",5,"Negative","Sentiment"
"242",75,"Maintenance",5,"Trust","Emotion"
"243",76,"Maintenance",5,"Trust","Emotion"
"244",79,"Plan",5,"Anticipation","Emotion"
"245",81,"Maintenance",5,"Trust","Emotion"
"246",82,"Airport",5,"Anticipation","Emotion"
"247",85,"Blue",5,"Sadness","Emotion"
"248",87,"Sewer",5,"Disgust","Emotion"
"249",89,"Compliance",5,"Positive","Sentiment"
"250",89,"Compliance",5,"Trust","Emotion"
"251",90,"Mayor",5,"Positive","Sentiment"
"252",92,"Budget",5,"Trust","Emotion"
"253",94,"Community",5,"Positive","Sentiment"
"254",95,"Resources",5,"Joy","Emotion"
"255",95,"Community",5,"Positive","Sentiment"
"256",95,"Resources",5,"Positive","Sentiment"
"257",95,"Technology",5,"Positive","Sentiment"
"258",95,"Resources",5,"Trust","Emotion"
"259",98,"Technology",5,"Positive","Sentiment"
"260",99,"Technology",5,"Positive","Sentiment"
"261",99,"Maintenance",5,"Trust","Emotion"
"262",102,"Loss",5,"Anger","Emotion"
"263",102,"Risk",5,"Anticipation","Emotion"
"264",102,"Loss",5,"Fear","Emotion"
"265",102,"Risk",5,"Fear","Emotion"
"266",102,"Loss",5,"Negative","Sentiment"
"267",102,"Risk",5,"Negative","Sentiment"
"268",102,"Loss",5,"Sadness","Emotion"
"269",104,"Resources",5,"Joy","Emotion"
"270",104,"Resources",5,"Positive","Sentiment"
"271",104,"Resources",5,"Trust","Emotion"
"272",105,"Community",5,"Positive","Sentiment"
"273",106,"Tax",5,"Negative","Sentiment"
"274",106,"General",5,"Positive","Sentiment"
"275",106,"Tax",5,"Sadness","Emotion"
"276",106,"General",5,"Trust","Emotion"
"277",107,"Budget",5,"Trust","Emotion"
"278",113,"Exceed",5,"Anticipation","Emotion"
"279",113,"Exceed",5,"Joy","Emotion"
"280",113,"Exceed",5,"Positive","Sentiment"
"281",114,"Payment",5,"Negative","Sentiment"
"282",116,"Tax",5,"Negative","Sentiment"
"283",116,"Tax",5,"Sadness","Emotion"
"284",128,"Debt",5,"Negative","Sentiment"
"285",128,"General",5,"Positive","Sentiment"
"286",128,"Interest",5,"Positive","Sentiment"
"287",128,"Debt",5,"Sadness","Emotion"
"288",128,"General",5,"Trust","Emotion"
"289",129,"Debt",5,"Negative","Sentiment"
"290",129,"Debt",5,"Sadness","Emotion"
"291",148,"Plan",5,"Anticipation","Emotion"
"292",148,"Tax",5,"Negative","Sentiment"
"293",148,"Tax",5,"Sadness","Emotion"
"294",150,"Storm",5,"Anger","Emotion"
"295",150,"Storm",5,"Negative","Sentiment"
"296",152,"Plan",5,"Anticipation","Emotion"
"297",153,"Plan",5,"Anticipation","Emotion"
"298",153,"Tax",5,"Negative","Sentiment"
"299",153,"Tax",5,"Sadness","Emotion"
"300",154,"Plan",5,"Anticipation","Emotion"
"301",156,"Art",5,"Anticipation","Emotion"
"302",156,"Art",5,"Joy","Emotion"
"303",156,"Art",5,"Positive","Sentiment"
"304",156,"Art",5,"Sadness","Emotion"
"305",156,"Art",5,"Surprise","Emotion"
"306",157,"Government",5,"Fear","Emotion"
"307",157,"Government",5,"Negative","Sentiment"
"308",157,"General",5,"Positive","Sentiment"
"309",157,"General",5,"Trust","Emotion"
"310",158,"Completion",5,"Anticipation","Emotion"
"311",158,"Completion",5,"Joy","Emotion"
"312",158,"Completion",5,"Positive","Sentiment"
"313",161,"Storm",5,"Anger","Emotion"
"314",161,"Storm",5,"Negative","Sentiment"
"315",162,"Neighborhood",5,"Anticipation","Emotion"
"316",173,"Fire",5,"Fear","Emotion"
"317",176,"Fee",5,"Anger","Emotion"
"318",176,"Sewer",5,"Disgust","Emotion"
"319",176,"Fee",5,"Negative","Sentiment"
"320",176,"Increase",5,"Positive","Sentiment"
"321",177,"Tree",5,"Anger","Emotion"
"322",177,"Tree",5,"Anticipation","Emotion"
"323",177,"Tree",5,"Disgust","Emotion"
"324",177,"Tree",5,"Joy","Emotion"
"325",177,"Tree",5,"Positive","Sentiment"
"326",177,"Tree",5,"Surprise","Emotion"
"327",177,"Tree",5,"Trust","Emotion"
"328",192,"Expenditure",5,"Negative","Sentiment"
"329",192,"Balanced",5,"Positive","Sentiment"
"330",2,"Budget",4,"Trust","Emotion"
"331",4,"Strategic",4,"Positive","Sentiment"
"332",4,"Budget",4,"Trust","Emotion"
"333",6,"Plan",4,"Anticipation","Emotion"
"334",6,"Mayor",4,"Positive","Sentiment"
"335",8,"Council",4,"Anticipation","Emotion"
"336",8,"Council",4,"Positive","Sentiment"
"337",8,"Council",4,"Trust","Emotion"
"338",10,"Community",4,"Positive","Sentiment"
"339",10,"County",4,"Trust","Emotion"
"340",11,"Community",4,"Positive","Sentiment"
"341",12,"Growth",4,"Positive","Sentiment"
"342",13,"Growth",4,"Positive","Sentiment"
"343",13,"Recommend",4,"Positive","Sentiment"
"344",13,"Recommend",4,"Trust","Emotion"
"345",18,"Council",4,"Anticipation","Emotion"
"346",18,"Plan",4,"Anticipation","Emotion"
"347",18,"Council",4,"Positive","Sentiment"
"348",18,"Council",4,"Trust","Emotion"
"349",20,"Plan",4,"Anticipation","Emotion"
"350",21,"Waste",4,"Disgust","Emotion"
"351",21,"Waste",4,"Negative","Sentiment"
"352",21,"Solid",4,"Positive","Sentiment"
"353",23,"Council",4,"Anticipation","Emotion"
"354",23,"Assistance",4,"Positive","Sentiment"
"355",23,"Council",4,"Positive","Sentiment"
"356",23,"General",4,"Positive","Sentiment"
"357",23,"Partnership",4,"Positive","Sentiment"
